drug	disease	label
DB11800	C0006267	0
DB05854	C0038325	0
DB05165	C1837915	0
DB13944	C1843851	0
DB00060	C1865343	0
DB09369	C0013604	0
DB06246	C2931735	0
DB00154	C0268351	0
DB06584	C1970879	0
DB02568	C2931461	0
DB08877	C0019284	0
DB01406	C0342384	0
DB15598	C1832274	0
DB12121	C4721610	0
DB05268	C1855705	0
DB13946	C0007102	0
DB11693	C0040028	0
DB05744	C0796225	0
DB04851	C2673377	0
DB14975	C0024117	0
DB11672	C0024814	0
DB11619	C1275126	0
DB15773	C0019208	0
DB00361	C3160720	0
DB01281	C3160720	0
DB03010	C1843292	0
DB12978	C0014859	0
DB06360	C0410530	0
DB04869	C2751492	0
DB05282	C0040028	0
DB02772	C0026764	0
DB11714	C1846707	0
DB11064	C1845359	0
DB14541	C1837475	0
DB09123	C0006118	0
DB00034	C1832274	0
DB00114	C0206711	0
DB05931	C0206624	0
DB14542	C0205969	0
DB00756	C0002152	0
DB14967	C0279702	0
DB06101	C2675512	0
DB00129	C2673377	0
DB01048	C1845546	0
DB08908	C2750067	0
DB14544	C0342283	0
DB06603	C1850303	0
DB00908	C0238198	0
DB05304	C1843851	0
DB16652	C1855705	0
DB05412	C1864846	0
DB00203	C0011882	0
DB00060	C0158981	0
DB15628	C0265338	0
DB13155	C1622345	0
DB05134	C0740394	0
DB01162	C1861556	0
DB01933	C1863727	0
DB06674	C0431399	0
DB03193	C2750737	0
DB00452	C4012790	0
DB15442	C0011881	0
DB04998	C0010674	0
DB09213	C4012790	0
DB00749	C1845408	0
DB01120	C2750067	0
DB01158	C1261473	0
DB00146	C1514428	0
DB00675	C2733158	0
DB11263	C1275685	0
DB11639	C4316812	0
DB12662	C0026987	0
DB06021	C0272340	0
DB14500	C0853897	0
DB04703	C0021368	0
DB04835	C1879286	0
DB05024	C3151446	0
DB14507	C2937358	0
DB12565	C0022658	0
DB00069	C1836765	0
DB12255	C1836033	0
DB01269	C0017636	0
DB11672	C0018790	0
DB08486	C0268743	0
DB05854	C0751651	0
DB01252	C0027819	0
DB14596	C0043346	0
DB05959	C0007787	0
DB00465	C3711370	0
DB11338	C0002726	0
DB04657	C1861456	0
DB06241	C1845146	0
DB06374	C0334634	0
DB06681	C0262587	0
DB01020	C1836076	0
DB11921	C3489726	0
DB11133	C1969086	0
DB11133	C1834558	0
DB01119	C0206686	0
DB00706	C0027831	0
DB00154	C0265342	0
DB00615	C1850635	0
DB13933	C1855675	0
DB12715	C0009404	0
DB12847	C0268281	0
DB01436	C1847759	0
DB00110	C2678046	0
DB00135	C0039101	0
DB01119	C1275685	0
DB04876	C1879321	0
DB12129	C0007873	0
DB05241	C0019243	0
DB08888	C0796016	0
DB01268	C1861456	0
DB06101	C3279885	0
DB00494	C0003886	0
DB01289	C1970173	0
DB08901	C2931482	0
DB00814	C2609414	0
DB01142	C0019284	0
DB13877	C0752347	0
DB03615	C0019154	0
DB08439	C1838547	0
DB01396	C0268354	0
DB04630	C0029455	0
DB01303	C4012790	0
DB04901	C1837029	0
DB06694	C2677535	0
DB01592	C0032463	0
DB06468	C0016667	0
DB00914	C1833308	0
DB16657	C0027404	0
DB05217	C1370889	0
DB06560	C1959626	0
DB06773	C0268228	0
DB03255	C0040028	0
DB11772	C1956097	0
DB06510	C1833213	0
DB05855	C0039585	0
DB06116	C1861195	0
DB11633	C0265221	0
DB11986	C1868139	0
DB12328	C1852700	0
DB06616	C4316810	0
DB01590	C2751260	0
DB05773	C0152171	0
DB04468	C0085580	0
DB06606	C1846564	0
DB01109	C2675730	0
DB13877	C1861195	0
DB05559	C0033788	0
DB12228	C0020429	0
DB01017	C1866398	0
DB16418	C2750514	0
DB05217	C1968689	0
DB00928	C0038358	0
DB00631	C0751884	0
DB01401	C0677607	0
DB04468	C2678098	0
DB00977	C4011726	0
DB00203	C1704423	0
DB01189	C0268362	0
DB00155	C1866070	0
DB05234	C0242350	0
DB04974	C3809160	0
DB12255	C4048705	0
DB01708	C0376524	0
DB11606	C2750074	0
DB12147	C1970239	0
DB14989	C0014084	0
DB14499	C3810062	0
DB00323	C0497327	0
DB04938	C0023418	0
DB15347	C0543541	0
DB05289	C0238198	0
DB08915	C0009375	0
DB00338	C1866398	0
DB06718	C1306837	0
DB05895	C1864846	0
DB05854	C0002896	0
DB15685	C1868672	0
DB06217	C0035305	0
DB00033	C0008312	0
DB16778	C2748568	0
DB02300	C0018923	0
DB02701	C0007138	0
DB08162	C2751987	0
DB11834	C1861556	0
DB00361	C2751318	0
DB11737	C1264039	0
DB06195	C0001618	0
DB01345	C0472813	0
DB05241	C0796059	0
DB12379	C0206634	0
DB00248	C0030354	0
DB01098	C1842062	0
DB00129	C1834690	0
DB16265	C0410190	0
DB01590	C0027651	0
DB14487	C1834558	0
DB00393	C1868672	0
DB14669	C0029463	0
DB11834	C1851347	0
DB08885	C1333990	0
DB04725	C2931658	0
DB05218	C0028326	0
DB05787	C1956097	0
DB14989	C0235974	0
DB09064	C1852438	0
DB05147	C1865596	0
DB00532	C0406612	0
DB06154	C0036982	0
DB00973	C0024668	0
DB01520	C0031511	0
DB14541	C1833308	0
DB06642	C0027404	0
DB15685	C2931822	0
DB00192	C1833104	0
DB11772	C0015695	0
DB05961	C0345893	0
DB06314	C1868720	0
DB01158	C1955934	0
DB12980	C0005587	0
DB11312	C0152171	0
DB13173	C2717906	0
DB05157	C0242379	0
DB00095	C0018802	0
DB00753	C1835813	0
DB05187	C0020074	0
DB01645	C0220658	0
DB02772	C0750901	0
DB14738	C0017924	0
DB14533	C1838577	0
DB01196	C0019025	0
DB00153	C0007137	0
DB06626	C0342646	0
DB09092	C3550234	0
DB00755	C0599973	0
DB05233	C0024115	0
DB09108	C1319315	0
DB12843	C1848534	0
DB06207	C0026850	0
DB05956	C1833104	0
DB04820	C0018522	0
DB08888	C0024299	0
DB00394	C0268193	0
DB00060	C0023976	0
DB04974	C0085390	0
DB07941	C4552079	0
DB11937	C1836635	0
DB01590	C1319315	0
DB12980	C0238286	0
DB14649	C0032000	0
DB01039	C1275685	0
DB12598	C1838647	0
DB00755	C0265293	0
DB05284	C1843315	0
DB15770	C0949658	0
DB00523	C1969653	0
DB01182	C1852127	0
DB13346	C1956346	0
DB16695	C0017668	0
DB15765	C1266144	0
DB00398	C1266144	0
DB14004	C1846707	0
DB06595	C1641846	0
DB00240	C0205944	0
DB09568	C0009319	0
DB12141	C0007114	0
DB01050	C3151085	0
DB00661	C1336708	0
DB01138	C0344559	0
DB09118	C0151779	0
DB06157	C0002395	0
DB08888	C1855520	0
DB09074	C1833236	0
DB00945	C0026764	0
DB16318	C1855722	0
DB06246	C0020542	0
DB00575	C0004153	0
DB01241	C1864652	0
DB09054	C1853578	0
DB00173	C0403445	0
DB11730	C0699739	0
DB05944	C1859353	0
DB05481	C0342646	0
DB06372	C0043202	0
DB16756	C0007114	0
DB05744	C0080024	0
DB00020	C1853120	0
DB00720	C0853897	0
DB01128	C0206698	0
DB00013	C0220633	0
DB00641	C1835895	0
DB14481	C0011854	0
DB01056	C0029463	0
DB01048	C1690006	0
